date,key_rate,usd_rub,eur_rub,cny_rub,inflation,oil_price,key_rate_lag1,usd_rub_lag1,oil_price_lag1,key_rate_lag7,usd_rub_lag7,oil_price_lag7,key_rate_lag30,usd_rub_lag30,oil_price_lag30,usd_rub_change_1d,key_rate_change_1d,oil_price_change_1d,usd_rub_change_7d,key_rate_change_7d,oil_price_change_7d,usd_rub_change_30d,key_rate_change_30d,oil_price_change_30d,usd_rub_ma30,oil_price_ma30,rate_spread,oil_spread
2025-09-09,18.0,90.28547284730193,99.4177912794765,12.528233497729149,9.0,86.14189138920774,18.0,90.03220376121597,85.12881504486388,18.0,90.68866751476418,87.75467005905668,18.0,89.36856762313592,82.47427049254364,0.2813094376293179,0.0,1.1900510347876425,-0.44459211774900975,0.0,-1.837826600867598,1.0259817836989038,0.0,4.4469879815374425,90.15011620410974,85.60046481643897,,0.5414265727687706
2025-09-10,18.0,89.5927985895034,97.87868561739604,12.538842692072741,9.0,83.37119435801362,18.0,90.28547284730193,86.14189138920774,18.0,88.90401067186006,80.61604268744024,18.0,89.38523687439131,82.54094749756523,-0.7672045523536619,0.0,-3.216433939992691,0.7747546060498989,0.0,3.417622074622906,0.23221028703406255,0.0,1.0058605887373506,90.15703492794682,85.62813971178726,,-2.256945353773631
2025-09-11,18.0,90.28524304303984,100.23770084519488,12.736982871986916,9.0,86.14097217215938,18.0,89.5927985895034,83.37119435801362,18.0,89.28888274924657,82.15553099698626,18.0,90.05361464420957,85.21445857683831,0.7728795890270979,0.0,3.3222239833242018,1.1158839299080459,0.0,4.8510929535825476,0.25721166190320055,0.0,1.087272759570057,90.1647558745745,85.65902349829796,,0.4819486738614245
2025-09-12,18.0,90.49720726410379,100.14219281237301,12.543782554037803,9.0,86.98882905641517,18.0,90.28524304303984,86.14097217215938,18.0,90.3408171118342,86.36326844733678,18.0,89.75006448274749,84.00025793098993,0.23477172339549934,0.0,0.9842666769087405,0.17311128819657018,0.0,0.7243364225612225,0.8324704674723904,0.0,3.557811843721348,90.18966063395303,85.75864253581214,,1.2301865206030271
2025-09-13,18.0,90.61027530196561,99.57096022297452,12.749093862962514,9.0,87.44110120786246,18.0,90.49720726410379,86.98882905641517,18.0,90.00705417812657,85.02821671250625,18.0,89.8294535339292,84.31781413571679,0.12494091395753859,0.0,0.5199198062017629,0.6701931635772151,0.0,2.8377456198035445,0.8692268930941438,0.0,3.7041841088509164,90.21568802622092,85.86275210488365,,1.5783491029788053
2025-09-14,18.0,91.00677714732436,99.90510693362513,12.973209723151687,9.0,89.0271085892974,18.0,90.61027530196561,87.44110120786246,18.0,90.30275682556208,86.21102730224833,18.0,90.51098157753,87.04392631012001,0.4375903770707845,0.0,1.8138007865028172,0.7796221804415415,0.0,3.2664977731632128,0.5477739398612735,0.0,2.278369512091749,90.23221454521405,85.92885818085624,,3.09825040844116
2025-09-15,18.0,90.1220492217512,99.64905632463618,12.723268555644141,9.0,85.48819688700478,18.0,91.00677714732436,89.0271085892974,18.0,90.03220376121597,85.12881504486388,18.0,90.36658965871128,86.46635863484512,-0.9721560891459036,0.0,-3.9750945058975695,0.09979258174499517,0.0,0.42216239231274155,-0.2706093456482539,0.0,-1.1312627977907663,90.22406319731539,85.89625278926155,,-0.4080559022567769
2025-09-16,18.0,90.1369555434236,100.14188632285043,12.760576689635503,9.0,85.54782217369436,18.0,90.1220492217512,85.48819688700478,18.0,90.28547284730193,86.14189138920774,18.0,90.6890713402488,87.75628536099522,0.01654014949850069,0.0,0.0697468058290962,-0.1644974536817445,0.0,-0.6896403200961188,-0.6088008055058491,0.0,-2.5165869068136892,90.20565933742121,85.82263734968485,,-0.2748151759904971
2025-09-17,18.0,89.23841376791307,98.63913527261006,12.515211802552047,9.0,81.9536550716523,18.0,90.1369555434236,85.54782217369436,18.0,89.5927985895034,83.37119435801362,18.0,89.50468838831137,83.01875355324549,-0.9968627962785415,0.0,-4.201354296015314,-0.39555056563647106,0.0,-1.7002746539459435,-0.2974979581439108,0.0,-1.28296130212322,90.19678351674128,85.7871340669651,,-3.833478995312788
2025-09-18,18.0,89.73429429943079,99.79362506307217,12.65959439679681,9.0,83.93717719772314,18.0,89.23841376791307,81.9536550716523,18.0,90.28524304303984,86.14097217215938,18.0,89.82840421565665,84.31361686262657,0.5556805758643035,0.0,2.420297330651855,-0.6102312238849605,0.0,-2.5583586055097918,-0.10476632313307643,0.0,-0.44647552662432366,90.19364651953376,85.77458607813497,,-1.8374088804118287
2025-09-19,18.0,89.9034589629967,98.43262919476541,12.514698933384135,9.0,84.61383585198678,18.0,89.73429429943079,83.93717719772314,18.0,90.49720726410379,86.98882905641517,18.0,90.37949084773005,86.51796339092023,0.18851729418123409,0.0,0.8061489281080858,-0.6560957172681903,0.0,-2.730227812226471,-0.5267034371054025,0.0,-2.2008464650628667,90.17777879004262,85.71111516017052,,-1.0972793081837438
2025-09-20,18.0,90.52515977613818,99.16798233850261,12.75310874989347,9.0,87.10063910455271,18.0,89.9034589629967,84.61383585198678,18.0,90.61027530196561,87.44110120786246,18.0,90.22403917050644,85.89615668202579,0.6915204601831482,0.0,2.9390030927282984,-0.09393584286525591,0.0,-0.3893616372698805,0.33374764464122464,0.0,1.4022541508879494,90.1878161435637,85.75126457425476,,1.3493745302979505
2025-09-21,18.0,89.69449943795519,98.06947882272404,12.622668734719804,9.0,83.77799775182075,18.0,90.52515977613818,87.10063910455271,18.0,91.00677714732436,89.0271085892974,18.0,90.76619019129382,88.06476076517524,-0.9176016261524977,0.0,-3.814715238476696,-1.4419560284448019,0.0,-5.8960814527763805,-1.1807158051692968,0.0,-4.867739350118883,90.15209311845241,85.60837247380961,,-1.8303747219888606
2025-09-22,18.0,90.39817000987442,99.65886733568661,12.684734918786186,9.0,86.59268003949767,18.0,89.69449943795519,83.77799775182075,18.0,90.1220492217512,85.48819688700478,18.0,90.21026835295203,85.84107341180814,0.7845192027700509,0.0,3.3596915218897516,0.3063853857159904,0.0,1.2919715150300215,0.20829298078044456,0.0,0.8755792510699578,90.15835650701648,85.63342602806594,,0.9592540114317245
2025-09-23,18.0,89.99918914151831,99.08690983057234,12.731487221784414,9.0,84.99675656607324,18.0,90.39817000987442,86.59268003949767,18.0,90.1369555434236,85.54782217369436,18.0,90.92405455205278,88.6962182082111,-0.44135945264436316,0.0,-1.8430235358190439,-0.15284119712576372,0.0,-0.6441608840751512,-1.0171845229416054,0.0,-4.170935037448286,90.12752765999866,85.51011063999468,,-0.513354073921434
2025-09-24,18.0,89.91141594244262,98.8265819749509,12.533719748157228,9.0,84.64566376977048,18.0,89.99918914151831,84.99675656607324,18.0,89.23841376791307,81.9536550716523,18.0,90.27000890086157,86.08003560344628,-0.09752665542095418,0.0,-0.41306611038721686,0.7541619646891595,0.0,3.2847939433141127,-0.397244846638678,0.0,-1.6663234670158178,90.11557456138469,85.46229824553879,,-0.8166344757683106
2025-09-25,18.0,90.12444698456663,99.54152099708496,12.598716826191964,9.0,85.49778793826651,18.0,89.91141594244262,84.64566376977048,18.0,89.73429429943079,83.93717719772314,18.0,90.53108372379432,87.12433489517733,0.23693436466443174,0.0,1.0066955949612932,0.4347865976791043,0.0,1.859260452453837,-0.4491680895683525,0.0,-1.8669261106759372,90.10202000341043,85.4080800136418,,0.08970792462471877
2025-09-26,18.0,89.80442181387357,99.40102829786827,12.582165258078131,9.0,84.21768725549431,18.0,90.12444698456663,85.49778793826651,18.0,89.9034589629967,84.61383585198678,18.0,89.83824252660777,84.35297010643109,-0.3550925208427147,0.0,-1.4972325175202084,-0.11015944243466524,0.0,-0.46818418347732704,-0.03764623147450852,0.0,-0.1603771044055513,90.10089264631931,85.40357058527722,,-1.1858833297829108
2025-09-27,18.0,89.78548137595367,98.00119830890561,12.467006295524575,9.0,84.14192550381468,18.0,89.80442181387357,84.21768725549431,18.0,90.52515977613818,87.10063910455271,18.0,90.00714360594199,85.02857442376798,-0.02109076316884062,0.0,-0.0899594303151452,-0.8170970391145227,0.0,-3.396890804884334,-0.2462718192222324,0.0,-1.04276583014834,90.0935039053197,85.37401562127876,,-1.2320901174640824
2025-09-28,18.0,89.14760704710494,97.76388173786489,12.503358180974718,9.0,81.59042818841976,18.0,89.78548137595367,84.14192550381468,18.0,89.69449943795519,83.77799775182075,18.0,90.45547220191973,86.82188880767895,-0.7104426228755067,0.0,-3.0323733384010065,-0.6097279033577152,0.0,-2.611150447736077,-1.4458662621265161,0.0,-6.0255088792729445,90.0499084001592,85.1996336006368,,-3.6092054122170367
2025-09-29,18.0,89.87602289633605,99.2736969830312,12.410750164191665,9.0,84.50409158534423,18.0,89.14760704710494,81.59042818841976,18.0,90.39817000987442,86.59268003949767,18.0,90.80648908529653,88.2259563411861,0.8170896262490013,0.0,3.571084821611459,-0.5776080571999742,0.0,-2.4119688329322653,-1.0246692701514681,0.0,-4.218559832266067,90.01889286052717,85.07557144210874,,-0.5714798567645119
2025-09-30,18.0,89.76001592692563,98.50214817768891,12.67109768321241,9.0,84.04006370770254,18.0,89.87602289633605,84.50409158534423,18.0,89.99918914151831,84.99675656607324,18.0,90.36461847465537,86.4584738986215,-0.12907443573045851,0.0,-0.5491188283741733,-0.26575041050269643,0.0,-1.12556395916944,-0.6690699943577072,0.0,-2.797192781536617,89.99873944226951,84.99495776907811,,-0.954894061375569
2025-10-01,18.0,89.74200950532546,98.31710741767893,12.56854506740216,9.0,83.96803802130184,18.0,89.76001592692563,84.04006370770254,18.0,89.91141594244262,84.64566376977048,18.0,89.95841411403269,84.83365645613075,-0.020060626565432393,0.0,-0.0857039883396804,-0.18841482512699237,0.0,-0.8005439597139064,-0.24056072001549245,0.0,-1.0203714787143991,89.99152595531262,84.96610382125048,,-0.9980657999486482
2025-10-02,18.0,90.20843653129502,99.73854889824972,12.577091823990926,9.0,85.83374612518008,18.0,89.74200950532546,83.96803802130184,18.0,90.12444698456663,85.49778793826651,18.0,90.68866751476418,87.75467005905668,0.5197421236058819,0.0,2.2219265185223547,0.09319285669822097,0.0,0.3929437182119244,-0.5295380300862518,0.0,-2.188970607015972,89.97551825586365,84.90207302345458,,0.931673101725508
2025-10-03,18.0,90.32931597639525,98.7174975391728,12.562666875465824,9.0,86.31726390558102,18.0,90.20843653129502,85.83374612518008,18.0,89.80442181387357,84.21768725549431,18.0,88.90401067186006,80.61604268744024,0.13400015536051413,0.0,0.5633189767760616,0.5844858771092198,0.0,2.4930352738340433,1.6031957318505041,0.0,7.072067826803674,90.02302843268149,85.09211373072594,,1.2251501748550737
2025-10-04,18.0,90.11609725232117,98.97691707365773,12.592795712363046,9.0,85.46438900928466,18.0,90.32931597639525,86.31726390558102,18.0,89.78548137595367,84.14192550381468,18.0,89.28888274924657,82.15553099698626,-0.2360459854802821,0.0,-0.9880698920545994,0.3682286615840802,0.0,1.5717057787203004,0.9264473667989437,0.0,4.0275535586518085,90.05060224945063,85.20240899780256,,0.2619800114820947
2025-10-05,18.0,90.49770759522474,99.71180036764963,12.738505034408707,9.0,86.99083038089896,18.0,90.11609725232117,85.46438900928466,18.0,89.14760704710494,81.59042818841976,18.0,90.3408171118342,86.36326844733678,0.42346523489036336,0.0,1.7860554428680953,1.5144551747826585,0.0,6.618916351324744,0.17366511440373156,0.0,0.7266537555197461,90.05583193223033,85.2233277289213,,1.7675026519776509
2025-10-06,18.0,90.28778096291518,99.02964910225165,12.695063232681882,9.0,86.15112385166073,18.0,90.49770759522474,86.99083038089896,18.0,89.87602289633605,84.50409158534423,18.0,90.00705417812657,85.02821671250625,-0.23196900550068733,0.0,-0.965281657344208,0.4581400615090159,0.0,1.9490562355233276,0.3118942035732486,0.0,1.3206288248420073,90.06518949172329,85.26075796689312,,0.8903658847676041
2025-10-07,18.0,89.85247190509718,99.22929692361349,12.50879227198576,9.0,84.40988762038872,18.0,90.28778096291518,86.15112385166073,18.0,89.76001592692563,84.04006370770254,18.0,90.30275682556208,86.21102730224833,-0.482135072072265,0.0,-2.0211416327779563,0.10300352246686018,0.0,0.4400566781725068,-0.4986391737017759,0.0,-2.089221922324358,90.05017999437445,85.2007199774978,,-0.7908323571090818
2025-10-08,18.0,89.76857185714282,98.46099055525843,12.482996092737231,9.0,84.07428742857124,18.0,89.85247190509718,84.40988762038872,18.0,89.74200950532546,83.96803802130184,18.0,90.03220376121597,85.12881504486388,-0.09337533645482621,0.0,-0.397583981306493,0.029598570350475306,0.0,0.12653553634591752,-0.29281956128982545,0.0,-1.238743445138868,90.04139226423868,85.16556905695471,,-1.09128162838347
2025-10-09,18.0,90.15641111838342,99.87636197694472,12.687587427205646,9.0,85.6256444735337,18.0,89.76857185714282,84.07428742857124,18.0,90.20843653129502,85.83374612518008,18.0,90.28547284730193,86.14189138920774,0.43204347937917387,0.0,1.8452217585316788,-0.057672447181322806,0.0,-0.24244736020596624,-0.14294849974014756,0.0,-0.5992983290110665,90.03709020660807,85.14836082643225,,0.47728364710144433
2025-10-10,18.0,90.28688355495095,99.25269876169817,12.567928957231631,9.0,86.1475342198038,18.0,90.15641111838342,85.6256444735337,18.0,90.32931597639525,86.31726390558102,18.0,89.5927985895034,83.37119435801362,0.14471786858973879,0.0,0.6095016854809288,-0.04697524938126474,0.0,-0.19663469171459225,0.7747106646681656,0.0,3.3300948645019757,90.06022637212297,85.24090548849192,,0.9066287313118835
2025-10-11,18.0,90.69892215351575,100.10444943722001,12.703840078900157,9.0,87.795688614063,18.0,90.28688355495095,86.1475342198038,18.0,90.11609725232117,85.46438900928466,18.0,90.28524304303984,86.14097217215938,0.4563659552099031,0.0,1.913176516525672,0.6467489371656976,0.0,2.727802341774277,0.45819127969639606,0.0,1.920940059274634,90.0740156758055,85.29606270322205,,2.4996259108409475
2025-10-12,18.0,90.59558652247004,100.02815715120846,12.695757577398235,9.0,87.38234608988019,18.0,90.69892215351575,87.795688614063,18.0,90.49770759522474,86.99083038089896,18.0,90.49720726410379,86.98882905641517,-0.11393258992736799,0.0,-0.4708004808753219,0.10815625041364907,0.0,0.4500654922673375,0.10870971750447378,0.0,0.4523765151612791,90.07729498441772,85.30917993767086,,2.0731661522093248
2025-10-13,18.0,89.72926349674641,98.38841984504903,12.593303102717172,9.0,83.91705398698566,18.0,90.59558652247004,87.38234608988019,18.0,90.28778096291518,86.15112385166073,18.0,90.61027530196561,87.44110120786246,-0.9562530129530789,0.0,-3.965666130467793,-0.6185969576527395,0.0,-2.593198747496084,-0.9723089376819205,0.0,-4.030195379744283,90.04792792424375,85.19171169697499,,-1.2746577099893273
2025-10-14,18.0,89.94899685993637,97.91715327160207,12.678686603409279,9.0,84.79598743974547,18.0,89.72926349674641,83.91705398698566,18.0,89.85247190509718,84.40988762038872,18.0,91.00677714732436,89.0271085892974,0.24488483982476605,0.0,1.0473835901056772,0.10742604270381761,0.0,0.45741065441662343,-1.1623093582092459,0.0,-4.752621102265675,90.01266858133081,85.05067432532323,,-0.25468688557775465
2025-10-15,18.0,90.33550890245888,99.5494376700367,12.520674952657513,9.0,86.34203560983553,18.0,89.94899685993637,84.79598743974547,18.0,89.76857185714282,84.07428742857124,18.0,90.1220492217512,85.48819688700478,0.42970133744166805,0.0,1.8232562846073996,0.6315540434555178,0.0,2.6973147803256214,0.23685622170270815,0.0,0.9987796607282995,90.01978390402107,85.07913561608426,,1.262899993751276
2025-10-16,18.0,90.53399888902949,99.62354295149488,12.483643911938081,9.0,87.13599555611795,18.0,90.33550890245888,86.34203560983553,18.0,90.15641111838342,85.6256444735337,18.0,90.1369555434236,85.54782217369436,0.21972532062106698,0.0,0.9195520358938225,0.41881410979223155,0.0,1.7639003967451439,0.44048896838391194,0.0,1.8564743579316367,90.03301868220792,85.13207472883172,,2.0039208272862226
2025-10-17,18.0,90.46948473435239,99.79434622157521,12.6089831346865,9.0,86.87793893740958,18.0,90.53399888902949,87.13599555611795,18.0,90.28688355495095,86.1475342198038,18.0,89.23841376791307,81.9536550716523,-0.07125958807605581,0.0,-0.2961538650719464,0.20224552250749372,0.0,0.8478533067959537,1.3795303103896872,0.0,6.008620190828529,90.07405438108925,85.29621752435696,,1.5817214130526196
2025-10-18,18.0,89.96806108358433,98.85160345575136,12.775681392485026,9.0,84.87224433433731,18.0,90.46948473435239,86.87793893740958,18.0,90.69892215351575,87.795688614063,18.0,89.73429429943079,83.93717719772314,-0.5542461662519704,0.0,-2.308635112208701,-0.8058100940762869,0.0,-3.3298266986397485,0.260509971108136,0.0,1.1140083188782013,90.08184660722767,85.32738642891077,,-0.45514209457346055
2025-10-19,18.0,89.37298867378574,98.09507369176397,12.714435824338743,9.0,82.49195469514297,18.0,89.96806108358433,84.87224433433731,18.0,90.59558652247004,87.38234608988019,18.0,89.9034589629967,84.61383585198678,-0.6614262913210323,0.0,-2.8045560216572896,-1.3495114890404336,0.0,-5.596543940016252,-0.5900443601722705,0.0,-2.5077236311039863,90.064164264254,85.25665705701597,,-2.764702361873006
2025-10-20,18.0,89.50053181187721,99.45482149855579,12.7131921672194,9.0,83.00212724750882,18.0,89.37298867378574,82.49195469514297,18.0,89.72926349674641,83.91705398698566,18.0,90.52515977613818,87.10063910455271,0.142708820622528,0.0,0.6184512832206002,-0.25491314199574955,0.0,-1.0902750942838546,-1.1318709260439874,0.0,-4.705489993160872,90.03000999877862,85.12003999511451,,-2.1179127476056863
2025-10-21,18.0,90.1363167571597,98.4137714021203,12.599786209226291,9.0,85.54526702863883,18.0,89.50053181187721,83.00212724750882,18.0,89.94899685993637,84.79598743974547,18.0,89.69449943795519,83.77799775182075,0.7103700194976081,0.0,3.0639453053371346,0.2082512354362409,0.0,0.8836262322268196,0.4925801715523592,0.0,2.109467072790805,90.0447372427521,85.17894897100844,,0.3663180576303944
2025-10-22,18.0,90.17111278971217,99.55519930786552,12.445744282361222,9.0,85.68445115884869,18.0,90.1363167571597,85.54526702863883,18.0,90.33550890245888,86.34203560983553,18.0,90.39817000987442,86.59268003949767,0.03860378791182839,0.0,0.16270231544577296,-0.18198393383074274,0.0,-0.7616040626588383,-0.25117457592056525,0.0,-1.048851796981809,90.0371686687467,85.14867467498681,,0.5357764838618806
2025-10-23,18.0,89.45066031328281,98.1084254155194,12.28878853369441,9.0,82.80264125313123,18.0,90.17111278971217,85.68445115884869,18.0,90.53399888902949,87.13599555611795,18.0,89.99918914151831,84.99675656607324,-0.7989836812921758,0.0,-3.3632822136830054,-1.1966096593994058,0.0,-4.97309323813937,-0.6094819669685836,0.0,-2.5814106344592025,90.0188843744722,85.07553749788875,,-2.2728962447575185
2025-10-24,18.0,90.02228480544464,98.8566239771189,12.54171605660731,9.0,85.08913922177854,18.0,89.45066031328281,82.80264125313123,18.0,90.46948473435239,86.87793893740958,18.0,89.91141594244262,84.64566376977048,0.6390388736760899,0.0,2.761382890743058,-0.49431024197924556,0.0,-2.058980378113906,0.12330899456971522,0.0,0.5239198705019099,90.02258000323893,85.0903200129557,,-0.0011807911771626323
2025-10-25,18.0,90.31561217848589,99.1886219800475,12.62437834197309,9.0,86.26244871394357,18.0,90.02228480544464,85.08913922177854,18.0,89.96806108358433,84.87224433433731,18.0,90.12444698456663,85.49778793826651,0.325838622820096,0.0,1.3789180415926916,0.38630497391587415,0.0,1.6379964857884843,0.21211247371315523,0.0,0.8943632275365765,90.02895217636957,85.11580870547824,,1.1466400084653259
2025-10-26,18.0,89.42438667124642,97.96510820128545,12.649476674080097,9.0,82.69754668498571,18.0,90.31561217848589,86.26244871394357,18.0,89.37298867378574,82.49195469514297,18.0,89.80442181387357,84.21768725549431,-0.9867900861682544,0.0,-4.132623270154889,0.05750954312189194,0.0,0.24922671623255344,-0.4231808801294923,0.0,-1.8050134360694248,90.01628433828199,85.06513735312797,,-2.367590668142256
2025-10-27,18.0,90.55249860090221,99.89336056611056,12.764130350080555,9.0,87.20999440360883,18.0,89.42438667124642,82.69754668498571,18.0,89.50053181187721,83.00212724750882,18.0,89.78548137595367,84.14192550381468,1.261526046360384,0.0,5.4565678179209876,1.1753749030633198,0.0,5.069589534196317,0.8542775660319357,0.0,3.646302222612041,90.04185157911361,85.16740631645443,,2.0425880871543995
2025-10-28,18.0,89.81123442572009,99.48767966626708,12.596313327499976,9.0,84.24493770288035,18.0,90.55249860090221,87.20999440360883,18.0,90.1363167571597,85.54526702863883,18.0,89.14760704710494,81.59042818841976,-0.8186015699568339,0.0,-3.399904702442891,-0.36065632936326253,0.0,-1.5200482398671555,0.7444141246152558,0.0,3.2534570211231406,90.06397249173412,85.25588996693645,,-1.010952264056101
2025-10-29,18.0,90.62880655628832,99.9266940425405,12.599048440786254,9.0,87.5152262251533,18.0,89.81123442572009,84.24493770288035,18.0,90.17111278971217,85.68445115884869,18.0,89.87602289633605,84.50409158534423,0.9103227851126272,0.0,3.8818813467543567,0.5075835846048982,0.0,2.1366479466742083,0.8375800749667484,0.0,3.563300407493286,90.08906528039918,85.35626112159676,,2.1589651035565396
2025-10-30,18.0,89.73327377711205,98.75829215292931,12.4665803729712,9.0,83.9330951084482,18.0,90.62880655628832,87.5152262251533,18.0,89.45066031328281,82.80264125313123,18.0,89.76001592692563,84.04006370770254,-0.9881325962513676,0.0,-4.093151867640987,0.31594340705751733,0.0,1.3652388839398677,-0.029792942366846376,0.0,-0.12728286311917136,90.0881738754054,85.35269550162161,,-1.4196003931734111
2025-10-31,18.0,89.48668725855791,97.94213573486408,12.553548984905252,9.0,82.94674903423164,18.0,89.73327377711205,83.9330951084482,18.0,90.02228480544464,85.08913922177854,18.0,89.74200950532546,83.96803802130184,-0.2747994229728379,0.0,-1.1751575143775117,-0.5949610677447925,0.0,-2.5178186160314975,-0.2845069418156876,0.0,-1.2162830180825535,90.07966313384648,85.31865253538595,,-2.371903501154307
2025-11-01,18.0,89.77093150507913,99.00643728849928,12.637635508595052,9.0,84.08372602031656,18.0,89.48668725855791,82.94674903423164,18.0,90.31561217848589,86.26244871394357,18.0,90.20843653129502,85.83374612518008,0.3176385842733831,0.0,1.370731221323318,-0.6030858455903898,0.0,-2.525690756648824,-0.4849934696120273,0.0,-2.038848569315954,90.06507963297263,85.2603185318905,,-1.1765925115739435
2025-11-02,18.0,89.95242593846135,100.02584334817215,12.632527757609148,9.0,84.80970375384535,18.0,89.77093150507913,84.08372602031656,18.0,89.42438667124642,82.69754668498571,18.0,90.32931597639525,86.31726390558102,0.20217505860673501,0.0,0.8633986240730751,0.5904868759750936,0.0,2.5540746413014404,-0.4172399999490706,0.0,-1.746533756427593,90.05251663170816,85.21006652683263,,-0.40036277298727896
2025-11-03,18.0,89.80576004661425,98.59598873937814,12.469346610565331,9.0,84.22304018645704,18.0,89.95242593846135,84.80970375384535,18.0,90.55249860090221,87.20999440360883,18.0,90.11609725232117,85.46438900928466,-0.16304828948963124,0.0,-0.6917410878961028,-0.8246471006604805,0.0,-3.4250136553479527,-0.3443748843649841,0.0,-1.4524749281162763,90.04217205818459,85.16868823273838,,-0.9456480462813346
2025-11-04,18.0,89.89199928921344,98.69320742845886,12.649946663369091,9.0,84.56799715685378,18.0,89.80576004661425,84.22304018645704,18.0,89.81123442572009,84.24493770288035,18.0,90.49770759522474,86.99083038089896,0.09602863174302811,0.0,0.40957553851423967,0.08992735041422062,0.0,0.38347639962985625,-0.6693078997320967,0.0,-2.7851593247662287,90.02198178131756,85.08792712527021,,-0.5199299684164345
2025-11-05,18.0,90.1669825748381,98.90313626683142,12.665968657187477,9.0,85.66793029935238,18.0,89.89199928921344,84.56799715685378,18.0,90.62880655628832,87.5152262251533,18.0,90.28778096291518,86.15112385166073,0.30590407132891073,0.0,1.3006493939527575,-0.5095774721069368,0.0,-2.110828030139944,-0.13379262042855222,0.0,-0.5608673813011888,90.01795516838165,85.0718206735266,,0.5961096258257754
2025-11-06,18.0,89.9144103151018,98.66114422936478,12.480950803495237,9.0,84.6576412604072,18.0,90.1669825748381,85.66793029935238,18.0,89.73327377711205,83.9330951084482,18.0,89.85247190509718,84.40988762038872,-0.2801161273492392,0.0,-1.179308330917872,0.2018610604129778,0.0,0.8632425040716374,0.06893345134684203,0.0,0.29351258128986757,90.02001978204846,85.08007912819387,,-0.4224378677866696
2025-11-07,18.0,89.966943803024,97.5909884064902,12.516940035393334,9.0,84.86777521209599,18.0,89.9144103151018,84.6576412604072,18.0,89.48668725855791,82.94674903423164,18.0,89.76857185714282,84.07428742857124,0.05842610515720548,0.0,0.24821616638528443,0.5366793197724151,0.0,2.315975249459812,0.22098151031839652,0.0,0.9437936470159114,90.0266321802445,85.10652872097803,,-0.2387535088820414
2025-11-08,18.0,89.1453868003987,98.26244317336644,12.549203749511975,9.0,81.5815472015948,18.0,89.966943803024,84.86777521209599,18.0,89.77093150507913,84.08372602031656,18.0,90.15641111838342,85.6256444735337,-0.9131765156144889,0.0,-3.8721740994016485,-0.696823230184529,0.0,-2.9758181959219754,-1.1214114508807937,0.0,-4.722997761714831,89.99293136964502,84.97172547858007,,-3.3901782769852673
2025-11-09,18.0,90.19584900800524,98.79265782062848,12.603968107606144,9.0,85.78339603202095,18.0,89.1453868003987,81.5815472015948,18.0,89.95242593846135,84.80970375384535,18.0,90.28688355495095,86.1475342198038,1.178369678240987,0.0,5.150489264493885,0.2706131235531428,0.0,1.1480906489210962,-0.10082809746146948,0.0,-0.4226913643909591,89.98989688474684,84.95958753898732,,0.8238084930336242
2025-11-10,18.0,89.95539835115417,98.14580662687369,12.752670499325232,9.0,84.82159340461666,18.0,90.19584900800524,85.78339603202095,18.0,89.80576004661425,84.22304018645704,18.0,90.69892215351575,87.795688614063,-0.26658727590637143,0.0,-1.121199057035771,0.16662439520833683,0.0,0.7106763384870929,-0.8197713762277181,0.0,-3.387518517589194,89.96511275800144,84.86045103200577,,-0.03885762738910614
2025-11-11,18.0,90.80514649024144,100.26225611413187,12.76283343624026,9.0,88.22058596096574,18.0,89.95539835115417,84.82159340461666,18.0,89.89199928921344,84.56799715685378,18.0,90.59558652247004,87.38234608988019,0.9446327342914396,0.0,4.007225542362969,1.015827001566727,0.0,4.319114708767735,0.23131366086959204,0.0,0.9592782851393755,89.97209809026049,84.88839236104197,,3.3321935999237695
2025-11-12,18.0,89.53021741637302,97.94223026548937,12.485567319473297,9.0,83.12086966549208,18.0,90.80514649024144,88.22058596096574,18.0,90.1669825748381,85.66793029935238,18.0,89.72926349674641,83.91705398698566,-1.4040273301089146,0.0,-5.7806420575466255,-0.7062065739380508,0.0,-2.973178673699739,-0.22182961568676385,0.0,-0.948775348592501,89.9654632209147,84.86185288365884,,-1.740983218166761
2025-11-13,18.0,89.09585233575024,97.83610304238339,12.472398766965942,9.0,81.38340934300098,18.0,89.53021741637302,83.12086966549208,18.0,89.9144103151018,84.6576412604072,18.0,89.94899685993637,84.79598743974547,-0.485160310292454,0.0,-2.090281693975604,-0.9103746290310522,0.0,-3.8676153370901023,-0.9484758629544343,0.0,-4.024457052486607,89.93702507010852,84.74810028043403,,-3.3646909374330534
2025-11-14,18.0,90.30903424696503,100.07315886725583,12.649603133838877,9.0,86.23613698786008,18.0,89.09585233575024,81.38340934300098,18.0,89.966943803024,84.86777521209599,18.0,90.33550890245888,86.34203560983553,1.361659246092639,0.0,5.962797189297686,0.3802401520829779,0.0,1.612345524958525,-0.029307030884662133,0.0,-0.12265013353865983,89.93614258159205,84.74457032636818,,1.4915666614919019
2025-11-15,18.0,90.1732635091565,98.48598196105989,12.55141785995774,9.0,85.693054036626,18.0,90.30903424696503,86.23613698786008,18.0,89.1453868003987,81.5815472015948,18.0,90.53399888902949,87.13599555611795,-0.15034015028578818,0.0,-0.6297626148426994,1.1530341004176492,0.0,5.039750992796588,-0.3984529395582692,0.0,-1.6559649204474391,89.92411806892962,84.69647227571843,,0.99658176090756
